id;series;booktitle;year;title;abstract;authors;pdf1page;pdfarticle
668;revue/nouvelles/technologies/information;egc;2010;kgram/machine/abstraite/graphes/connaissance;article/presente/machine/abstraite/graphes/connaissancekgram/unifie/notions/homomorphisme/graphe/calcul/requetestelles/langage/sparql/donnees/rdf/kgramimplemente/ensemble/extensible/expressions/definissent/famille/delangages/abstraits/interrogation/graphes/graal/decrivons/semantiquedynamique/graal/semantique/naturelle/presentons/lamachine/abstraite/kgram/concue/interprete/graal/implementeles/regles/semantique/naturelle/langage;oliviercorby/catherinefaronzucker;['http://editions-rnti.fr/render_pdf.php?p1&p=1001328'];['http://editions-rnti.fr/render_pdf.php?p=1001328']
669;revue/nouvelles/technologies/information;egc;2010;conflit/theorie/fonctions/croyance;conflit/apparait/naturellement/sources/informationsimparfaites/jeu/theorie/fonctions/croyance/offre/unformalisme/adapte/fusion/informations/consideration/duconflit/centrale/travail/propose/revenir/differentes/definitionsdu/conflit/theorie/tentant/synthetiser/montrer/commentsupprimer/conflit/tenir/compte/lors/combinaisondes/informations;arnaudmartin;['http://editions-rnti.fr/render_pdf.php?p1&p=1001411'];['http://editions-rnti.fr/render_pdf.php?p=1001411']
670;revue/nouvelles/technologies/information;egc;2010;modele/langue/base/concepts/recherche/information;majorite/modeles/langue/appliques/recherched/information/repose/hypothese/independance/mots/precisement/modeles/estimes/partir/mots/simplesapparaissant/documents/considerer/eventuelles/relationssemantiques/conceptuelles/pallier/probleme/grandesapproches/ete/explorees/premiere/integre/dependances/ordresurfacique/mots/seconde/repose/utilisation/ressourcessemantiques/capturer/dependances/mots/modele/delangue/presentons/article/inscrit/seconde/approche/proposons/integrer/dependances/mots/representant/lesdocuments/requetes/concepts;lyndasaidlhadj/mohandboughanem;['http://editions-rnti.fr/render_pdf.php?p1&p=1001501'];['http://editions-rnti.fr/render_pdf.php?p=1001501']
671;revue/nouvelles/technologies/information;egc;2010;modelisation/interrogation/donnees/xml/multidimensionnelles;xml/devenu/omnipresent/techniques/stockage/interrogationde/plus/efficaces/nombre/cas/utilisations/technologiesaugmente/jours/sujet/prometteur/integration/xml/etdes/entrepots/donnees/base/donnees/xml/native/stockeles/donnees/multidimensionnelles/execute/requetes/olap/ecrites/aidedu/langage/interrogation/xml/xquery/papier/explore/questions/quipeuvent/survenir/lors/implementation/entrepot/donnees/xml;borisverhaegen/estebanzimanyi/sergeboucher;['http://editions-rnti.fr/render_pdf.php?p1&p=1001327'];['http://editions-rnti.fr/render_pdf.php?p=1001327']
672;revue/nouvelles/technologies/information;egc;2010;mysins/make/semantic/information/system;;anthonyventresque/thomascerqueus/louisalexandrecelton/gaetanhervouet/damienlevin/philippelamarre/sylviecazalens;['http://editions-rnti.fr/render_pdf.php?p1&p=1001382'];['http://editions-rnti.fr/render_pdf.php?p=1001382']
673;revue/nouvelles/technologies/information;egc;2010;objective/novelty/association/rules/measuring/confidence/boost1;sait/confiance/regles/association/vraimentsatisfaisant/mesure/interet/proposons/lieu/substituerpar/mesures/employant/facon/conjointe/desautres/mesures/evaluer/nouveaute/regle/comparaison/saconfiance/rapport/regles/fortes/trouve/meme/ensemblede/donnees/considere/seuil/relative/confiance/lieu/duseuil/absolute/habituel/idee/precise/magnitude/confidenceboost/mesurant/increment/relative/confiance/pres/regles/fortes/prouvons/proposte/remplacer/confidence/width/leblockage/regles/employes/publications/precedentes;joselbalcazar;['http://editions-rnti.fr/render_pdf.php?p1&p=1001308'];['http://editions-rnti.fr/render_pdf.php?p=1001308']
674;revue/nouvelles/technologies/information;egc;2010;osom/algorithme/construction/cartes/topologiques/recouvrantes;modeles/classification/recouvrante/montre/capacite/agenerer/organisation/fidele/donnees/conservant/simplificationattendue/structuration/classes/strictes/ailleurs/modelesneuronaux/supervises/plebiscites/lorsqu/agit/visualiser/structurede/classes/proposons/etude/etendre/cartes/auto/organisatrices/traditionnellesaux/cartes/auto/organisatrices/recouvrantes/montrons/cettenouvelle/structure/apporte/solutions/problematiques/specifiquesen/classification/recouvrante/nombre/classes/complexite/coherence/recouvrements/algorithme/osom/inspire/version/recouvrante/nuees/dynamiqueset/approche/kohonen/generer/cartes/recouvrantes/nousdiscutons/modele/propose/point/vue/theorique/fonction/energieassociee/complexite/enfin/presentons/cadre/evaluation/generaleque/utilisons/valider/resultats/obtenus/donnees/reelles;guillaumecleuziou;['http://editions-rnti.fr/render_pdf.php?p1&p=1001272'];['http://editions-rnti.fr/render_pdf.php?p=1001272']
675;revue/nouvelles/technologies/information;egc;2010;pattern/mining/past/present/future;pattern/mining/one/fundamental/techniques/data/mining/one/increases/thecomplexity/pattern/types/subsets/subsequences/subtrees/subgraphs/onediscovers/potentially/informative/patterns/talk/offer/tour/past/andthe/present/research/landscape/area/ll/conclude/thoughts/directionsfor/future;mohammedzaki;['http://editions-rnti.fr/render_pdf.php?p1&p=1001258'];['http://editions-rnti.fr/render_pdf.php?p=1001258']
676;revue/nouvelles/technologies/information;egc;2010;pcar/nouvelle/approche/generation/regles/association/cycliques;regles/association/cycliques/vise/decouverte/nouvelles/relationsentre/produits/varient/facon/regulierement/cyclique/letemps/cadre/introduisons/nouvel/algorithme/nomme/pcarcaracterise/performance/aspect/incremental/etude/empirique/quenous/menee/montre/robustesse/efficacite/algorithme/proposevs/litterature;mohamedsalahgouider/eyabenahmed;['http://editions-rnti.fr/render_pdf.php?p1&p=1001415'];['http://editions-rnti.fr/render_pdf.php?p=1001415']
677;revue/nouvelles/technologies/information;egc;2010;pgp/mc/extraction/parallele/efficace/motifs/graduels;initialement/utilises/systemes/commande/regles/motifsgraduels/forme/agee/salaire/eleve/trouvent/tres/applications/exemple/domainesde/biologie/donnees/flots/e/g/issues/reseaux/capteurs/tresrecemment/algorithmes/ete/proposes/extraire/automatiquementde/motifs/meme/permis/gainsde/performance/importants/algorithmes/restent/couteux/permettentpas/traiter/efficacement/bases/donnees/reelles/souvent/tres/volumineuses/nombre/lignes/nombre/attributs/proposons/doncdans/article/methode/originale/recherche/motifs/utilisant/lemulti/threading/exploiter/mieux/multiples/coeurs/presents/laplupart/ordinateurs/serveurs/actuels/efficacite/approche/valideepar/etude/experimentale;annelaurent/benjaminnegrevergne/nicolassicard/alexandretermier;['http://editions-rnti.fr/render_pdf.php?p1&p=1001336'];['http://editions-rnti.fr/render_pdf.php?p=1001336']
678;revue/nouvelles/technologies/information;egc;2010;prediction/series/temporelles/applications/analyse/sequences/video;;remiauguste/ahmedelghini/ioanmariusbilasco/chabanedjeraba;['http://editions-rnti.fr/render_pdf.php?p1&p=1001468'];['http://editions-rnti.fr/render_pdf.php?p=1001468']
679;revue/nouvelles/technologies/information;egc;2010;pretopolib/librairie/java/pretopologie;pretopolib/librairie/java/implementant/concepts/lapretopologie/interet/reside/representation/structures/donneespermettant/manipulation/donnees/operations/ensemblistes/offre/cadre/developpement/algorithmes/efficaces/fouillede/donnees/apprentissage/topologique/modelisation/systemes/complexes;sofianebenamor/vincentlevorato;['http://editions-rnti.fr/render_pdf.php?p1&p=1001405'];['http://editions-rnti.fr/render_pdf.php?p=1001405']
680;revue/nouvelles/technologies/information;egc;2010;proposition/operateurs/olap/modele/multidimensionnel/base/objets/complexes;;doulkifliboukraa/omarboussaid;['http://editions-rnti.fr/render_pdf.php?p1&p=1001407'];['http://editions-rnti.fr/render_pdf.php?p=1001407']
681;revue/nouvelles/technologies/information;egc;2010;proposition/methode/classification/associative/adaptative;classification/associative/methode/prediction/base/deregles/issue/fouille/regles/association/methode/particulierementinteressante/recherche/facon/exhaustive/regles/associationpertinentes/filtre/garder/regles/association/classe/admettant/consequent/modalite/classe/utiliseescomme/classifieur/connaissances/produites/directement/interpretables/etudes/anterieures/montrent/inconvenients/approche/agisse/generation/massive/regles/utilisees/mauvaiseprediction/classe/minoritaire/classes/desequilibrees/proposons/approche/originale/type/boosting/regles/associationde/classes/utilise/classifieur/faible/base/regles/significativesconstruites/algorithme/generation/itemsets/frequents/limitea/extraction/seules/regles/classe/significatives/prend/comptele/desequilibre/donnees/comparaisons/methodes/classificationassociative/montrent/approche/ameliore/precision/lerappel;emnabahri/stephanelallich;['http://editions-rnti.fr/render_pdf.php?p1&p=1001346'];['http://editions-rnti.fr/render_pdf.php?p=1001346']
682;revue/nouvelles/technologies/information;egc;2010;protein/graph/repository;protein/graph/repository/pgr/outil/bioinformatique/web/permettant/obtenir/nouvelle/representation/proteines/forme/graphes/acides/amines/representation/simple/facile/etudier/moyens/informatiques/statistiques/dedies/graphes/generation/graphes/faite/partir/parseur/applique/fichiers/proteines/pdb/extraits/base/protein/data/bank/precisant/parametres/methode/utiliser/graphes/generes/ensuite/enregistres/entrepot/dote/moyens/recherche/filtrage/telechargement/pgr/provisoirement/consulte/adresse/http/www/enode/edition/com/pgr/specialement/dedie/recherches/interessees/etude/donnees/proteiques/forme/graphes/permettra/fournir/echantillons/travaux/experimentaux;wajdidhifli/rabiesaidi;['http://editions-rnti.fr/render_pdf.php?p1&p=1001403'];['http://editions-rnti.fr/render_pdf.php?p=1001403']
683;revue/nouvelles/technologies/information;egc;2010;recent/advances/partitioning/clustering/algorithms/interval/valued/data;;franciscodeassistenoriodecarvalho;['http://editions-rnti.fr/render_pdf.php?p1&p=1001260'];['http://editions-rnti.fr/render_pdf.php?p=1001260']
684;revue/nouvelles/technologies/information;egc;2010;recherche/semantique/web/basee/ontologie/modulaire/raisonnement/base/cas;papier/presentons/approche/recherche/semantiquebasee/ontologies/modulaires/raisonnement/base/cas/rapc/cas/represente/ensemble/requetes/similaires/associees/leursresultats/pertinents/ontologies/modulaires/utilisees/representeret/indexer/cas/construits/base/requetes/anterieures/lesresultats/pertinents/selectionnes/utilisateurs/similarite/based/ontologies/utilisee/retrouver/cas/similaires/requete/utilisateuret/fournir/propositions/reformulation/requetes/correspondantsa/besoin/principale/contribution/travail/reside/utilisationd/mecanisme/rapc/representation/ontologique/deuxfins/amelioration/recherche/semantique/enrichissement/ontologiesa/partir/cas/experimentation/approche/proposee/montre/precisionet/rappel/resultats/nettement/ameliores;nesrinebenmustapha/hajerbaazaouizghal/marieaudeaufaure/hendabenghezala;['http://editions-rnti.fr/render_pdf.php?p1&p=1001457'];['http://editions-rnti.fr/render_pdf.php?p=1001457']
685;revue/nouvelles/technologies/information;egc;2010;reconnaissance/concepts/basee/apprentissage;;wahibabenabdessalemkaraa/bilelbouchamia;['http://editions-rnti.fr/render_pdf.php?p1&p=1001410'];['http://editions-rnti.fr/render_pdf.php?p=1001410']
686;revue/nouvelles/technologies/information;egc;2010;reduction/bi/directionnelle/images/methode/extraction/caracteristiques/multi/niveaux;inspire/performances/cerveau/humain/identifier/elementspar/vue/probleme/reduction/dimension/domaine/laperception/visuelle/consiste/extraire/quantite/reduite/caracteristiquesd/ensemble/images/identifier/papier/presente/approche/innovante/bi/directionnelle/extraction/caracteristiquesd/images/fondee/utilisation/partielle/methode/spatiotemporelle/experiences/numeriques/appliquees/70000/images/representantdes/chiffres/ecrits/main/698/images/illustrant/visagesous/differentes/postures/demontrent/efficacite/approche/fortementreduire/dimension/conservant/relations/intelligibles/objetsdes/donnees/permettant/meme/obtenir/meilleure/classification/partir/desversions/reduites/images/partir/versions/originales;marcjoliveau;['http://editions-rnti.fr/render_pdf.php?p1&p=1001279'];['http://editions-rnti.fr/render_pdf.php?p=1001279']
687;revue/nouvelles/technologies/information;egc;2010;reglo/nouvelle/strategie/resumer/flux/series/temporelles;flux/series/temporelles/produits/nombreuxdomaines/finance/zhu/shasha/2002/surveillance/dereseaux/borgne/al/2007/airoldi/faloutsos/2004/gestion/historiquedes/usages/frequents/giannella/al/2003/teng/al/2003/resumer/flux/devenu/domaine/important/permet/surveilleret/enregistrer/informations/fiables/series/observees/jour/lamajorite/algorithmes/domaine/concentree/resumes/separeset/independants/giannella/al/2003/zhu/shasha/2002/chen/al/2002/accordant/serie/meme/espace/memoire/toutefois/lagestion/espace/memoire/sujet/important/flux/donneeset/strategie/accordant/meme/quantite/memoire/serie/pasforcement/appropriee/article/considerons/series/doiventetre/competition/vis/vis/espace/memoire/besoin/precision/proposons/1/strategie/gestion/espace/memoireoptimisee/2/nouvelle/methode/resume/series/temporelles/approximation/observons/fois/erreur/globale/erreurslocales/repartition/memoire/suit/etapes/suivantes/1/recherchede/sequence/mieux/representee/2/recherche/partie/compresseren/minimisant/erreur/experimentations/donnees/reelles/montrentl/efficacite/pertinence/approche;florentmasseglia/alicemarascu/yveslechevallier;['http://editions-rnti.fr/render_pdf.php?p1&p=1001294'];['http://editions-rnti.fr/render_pdf.php?p=1001294']
688;revue/nouvelles/technologies/information;egc;2010;regrouper/donnees/textuelles/nommer/groupes/aide/classes/recouvrantes;organiser/donnees/textuelles/tirer/sens/defi/majeuraujourd/souhaite/analyser/debat/ligne/unforum/discussion/voudrait/pouvoir/rapidement/voir/principauxthemes/abordes/maniere/discussion/structure/autour/parce/meme/texte/associe/themes/nousproposons/methode/originale/regrouper/donnees/textuelles/autorisantles/chevauchements/nommer/groupe/maniere/lisible/contribution/principale/article/methode/globale/permet/derealiser/chaine/donnees/textuelles/brutes/caracterisationdes/groupes/niveau/semantique/depasse/simple/ensemble/demots;marianandreirizoiu/julienvelcin/jeanhugueschauchat;['http://editions-rnti.fr/render_pdf.php?p1&p=1001361'];['http://editions-rnti.fr/render_pdf.php?p=1001361']
689;revue/nouvelles/technologies/information;egc;2010;requetes/skyline/prise/compte/preferences/utilisateurs/donnees/volumineuses;apprehender/parcourir/donnees/connaissances/reste/unetache/difficile/utilisateurs/confrontes/gros/volumesde/donnees/travaux/interesses/extraire/points/skylines/outil/restitution/prise/compte/preferences/retenul/attention/travaux/recents/solutions/existantes/restenttres/consommatrices/terme/stockage/informations/additionnelles/afind/obtenir/delais/raisonnables/reponse/requetes/proposition/ec2sky/efficient/computation/compromises/focalise/points/1/repondre/efficacement/requetes/type/skyline/presencede/preferences/utilisateurs/malgre/gros/volumes/donnees/enterme/dimensions/preferences/2/restituer/connaissancesles/pertinentes/soulignant/compromis/associes/preferencesspecifiees;tassaditbouadi/sandrabringay/pascalponcelet/maguelonneteisseire;['http://editions-rnti.fr/render_pdf.php?p1&p=1001325'];['http://editions-rnti.fr/render_pdf.php?p=1001325']
